AÑO,DIA,MES,DIA_SEMANA_OCURRENCIA,LOCALIDAD,GRAVEDAD,CLASE,CANTIDAD
2011,8,7,5,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,8
2011,8,7,5,BOSA,CON HERIDOS,CHOQUE,1
2011,8,7,5,BOSA,SOLO DANOS,CHOQUE,1
2011,8,7,5,CANDELARIA,SOLO DANOS,CHOQUE,2
2011,8,7,5,CHAPINERO,SOLO DANOS,CHOQUE,7
2011,8,7,5,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,2
2011,8,7,5,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,8,7,5,ENGATIVA,CON HERIDOS,OTRO,1
2011,8,7,5,ENGATIVA,SOLO DANOS,CHOQUE,5
2011,8,7,5,FONTIBON,CON HERIDOS,ATROPELLO,2
2011,8,7,5,FONTIBON,CON HERIDOS,CHOQUE,2
2011,8,7,5,FONTIBON,SOLO DANOS,CHOQUE,9
2011,8,7,5,KENNEDY,CON HERIDOS,ATROPELLO,3
2011,8,7,5,KENNEDY,CON HERIDOS,CHOQUE,2
2011,8,7,5,KENNEDY,SOLO DANOS,CHOQUE,2
2011,8,7,5,LOS MARTIRES,CON HERIDOS,AUTOLESION,1
2011,8,7,5,LOS MARTIRES,SOLO DANOS,CHOQUE,4
2011,8,7,5,PUENTE ARANDA,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,7,5,PUENTE ARANDA,CON MUERTOS,ATROPELLO,1
2011,8,7,5,PUENTE ARANDA,SOLO DANOS,CHOQUE,5
2011,8,7,5,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2011,8,7,5,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2011,8,7,5,SANTA FE,CON HERIDOS,CHOQUE,1
2011,8,7,5,SANTA FE,SOLO DANOS,CHOQUE,2
2011,8,7,5,SUBA,CON HERIDOS,OTRO,1
2011,8,7,5,SUBA,SOLO DANOS,CHOQUE,5
2011,8,7,5,TEUSAQUILLO,CON HERIDOS,ATROPELLO,1
2011,8,7,5,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2011,8,7,5,TEUSAQUILLO,SOLO DANOS,CHOQUE,6
2011,8,7,5,TUNJUELITO,CON HERIDOS,CHOQUE,1
2011,8,7,5,TUNJUELITO,SOLO DANOS,CHOQUE,1
2011,8,7,5,USAQUEN,SOLO DANOS,CHOQUE,7
2011,8,8,1,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2011,8,8,1,BOSA,CON HERIDOS,CHOQUE,1
2011,8,8,1,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,8,8,1,CHAPINERO,CON HERIDOS,ATROPELLO,2
2011,8,8,1,CHAPINERO,SOLO DANOS,CHOQUE,9
2011,8,8,1,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2011,8,8,1,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2011,8,8,1,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,8,8,1,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,8,1,ENGATIVA,CON HERIDOS,CHOQUE,1
2011,8,8,1,ENGATIVA,SOLO DANOS,CHOQUE,7
2011,8,8,1,FONTIBON,CON HERIDOS,ATROPELLO,2
2011,8,8,1,FONTIBON,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,8,1,FONTIBON,SOLO DANOS,CHOQUE,5
2011,8,8,1,KENNEDY,CON HERIDOS,ATROPELLO,1
2011,8,8,1,KENNEDY,CON HERIDOS,CHOQUE,1
2011,8,8,1,KENNEDY,SOLO DANOS,CHOQUE,5
2011,8,8,1,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2011,8,8,1,LOS MARTIRES,CON HERIDOS,CHOQUE,2
2011,8,8,1,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2011,8,8,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,1
2011,8,8,1,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2011,8,8,1,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2011,8,8,1,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2011,8,8,1,SAN CRISTOBAL,CON HERIDOS,CHOQUE,1
2011,8,8,1,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2011,8,8,1,SANTA FE,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,8,1,SANTA FE,SOLO DANOS,CHOQUE,2
2011,8,8,1,SUBA,CON HERIDOS,CHOQUE,1
2011,8,8,1,SUBA,SOLO DANOS,CHOQUE,2
2011,8,8,1,TEUSAQUILLO,CON HERIDOS,ATROPELLO,2
2011,8,8,1,TEUSAQUILLO,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,8,1,TEUSAQUILLO,CON HERIDOS,CHOQUE,2
2011,8,8,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,3
2011,8,8,1,TUNJUELITO,CON HERIDOS,ATROPELLO,1
2011,8,8,1,USAQUEN,SOLO DANOS,CHOQUE,2
2011,8,8,1,USME,CON HERIDOS,ATROPELLO,1
2011,8,9,4,ANTONIO NARIÑO,CON HERIDOS,ATROPELLO,1
2011,8,9,4,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2011,8,9,4,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,4
2011,8,9,4,BOSA,SOLO DANOS,CHOQUE,1
2011,8,9,4,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,8,9,4,CHAPINERO,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,9,4,CHAPINERO,CON HERIDOS,CHOQUE,1
2011,8,9,4,CHAPINERO,SOLO DANOS,CHOQUE,6
2011,8,9,4,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2011,8,9,4,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,8,9,4,ENGATIVA,CON MUERTOS,ATROPELLO,1
2011,8,9,4,ENGATIVA,SOLO DANOS,CHOQUE,11
2011,8,9,4,FONTIBON,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,9,4,FONTIBON,SOLO DANOS,CHOQUE,7
2011,8,9,4,KENNEDY,CON HERIDOS,ATROPELLO,1
2011,8,9,4,KENNEDY,CON HERIDOS,CHOQUE,1
2011,8,9,4,KENNEDY,SOLO DANOS,CHOQUE,1
2011,8,9,4,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2011,8,9,4,LOS MARTIRES,SOLO DANOS,CHOQUE,4
2011,8,9,4,PUENTE ARANDA,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,9,4,PUENTE ARANDA,CON HERIDOS,VOLCAMIENTO,1
2011,8,9,4,PUENTE ARANDA,SOLO DANOS,CHOQUE,8
2011,8,9,4,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,2
2011,8,9,4,SANTA FE,CON HERIDOS,ATROPELLO,1
2011,8,9,4,SANTA FE,CON HERIDOS,CHOQUE,1
2011,8,9,4,SANTA FE,SOLO DANOS,CHOQUE,2
2011,8,9,4,SUBA,CON HERIDOS,OTRO,1
2011,8,9,4,SUBA,SOLO DANOS,CHOQUE,3
2011,8,9,4,TEUSAQUILLO,CON HERIDOS,ATROPELLO,1
2011,8,9,4,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2011,8,9,4,TEUSAQUILLO,SOLO DANOS,CHOQUE,8
2011,8,9,4,TUNJUELITO,SOLO DANOS,CHOQUE,2
2011,8,9,4,USAQUEN,CON HERIDOS,ATROPELLO,1
2011,8,9,4,USAQUEN,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,9,4,USAQUEN,SOLO DANOS,CHOQUE,11
2011,8,9,4,USME,CON HERIDOS,ATROPELLO,1
2011,8,9,4,USME,SOLO DANOS,CHOQUE,1
2011,8,10,6,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2011,8,10,6,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,2
2011,8,10,6,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2011,8,10,6,BOSA,CON HERIDOS,CHOQUE,1
2011,8,10,6,BOSA,SOLO DANOS,CHOQUE,2
2011,8,10,6,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,8,10,6,CHAPINERO,CON HERIDOS,CHOQUE,2
2011,8,10,6,CHAPINERO,SOLO DANOS,CHOQUE,6
2011,8,10,6,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,3
2011,8,10,6,CIUDAD BOLIVAR,CON HERIDOS,CHOQUE,1
2011,8,10,6,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2011,8,10,6,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,8,10,6,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,10,6,ENGATIVA,CON HERIDOS,CHOQUE,4
2011,8,10,6,ENGATIVA,SOLO DANOS,CHOQUE,7
2011,8,10,6,FONTIBON,CON HERIDOS,ATROPELLO,1
2011,8,10,6,FONTIBON,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,10,6,FONTIBON,SOLO DANOS,CHOQUE,1
2011,8,10,6,KENNEDY,CON HERIDOS,ATROPELLO,1
2011,8,10,6,KENNEDY,SOLO DANOS,CHOQUE,5
2011,8,10,6,LOS MARTIRES,CON HERIDOS,ATROPELLO,2
2011,8,10,6,LOS MARTIRES,CON HERIDOS,CHOQUE,2
2011,8,10,6,LOS MARTIRES,SOLO DANOS,CHOQUE,4
2011,8,10,6,PUENTE ARANDA,CON HERIDOS,ATROPELLO,2
2011,8,10,6,PUENTE ARANDA,CON HERIDOS,CHOQUE,1
2011,8,10,6,PUENTE ARANDA,SOLO DANOS,CHOQUE,8
2011,8,10,6,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2011,8,10,6,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2011,8,10,6,SANTA FE,CON HERIDOS,CHOQUE,1
2011,8,10,6,SANTA FE,SOLO DANOS,CHOQUE,2
2011,8,10,6,SUBA,CON HERIDOS,ATROPELLO,1
2011,8,10,6,SUBA,SOLO DANOS,CHOQUE,8
2011,8,10,6,TEUSAQUILLO,CON MUERTOS,CHOQUE,1
2011,8,10,6,TEUSAQUILLO,SOLO DANOS,CHOQUE,4
2011,8,10,6,TUNJUELITO,CON HERIDOS,ATROPELLO,1
2011,8,10,6,TUNJUELITO,SOLO DANOS,CHOQUE,1
2011,8,10,6,USAQUEN,SOLO DANOS,CHOQUE,5
2011,8,10,6,USME,CON HERIDOS,ATROPELLO,1
2011,8,11,2,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,2
2011,8,11,2,BARRIOS UNIDOS,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,11,2,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2011,8,11,2,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,5
2011,8,11,2,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,8,11,2,CHAPINERO,CON HERIDOS,VOLCAMIENTO,1
2011,8,11,2,CHAPINERO,SOLO DANOS,CHOQUE,8
2011,8,11,2,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2011,8,11,2,ENGATIVA,CON HERIDOS,ATROPELLO,2
2011,8,11,2,ENGATIVA,CON HERIDOS,OTRO,1
2011,8,11,2,ENGATIVA,CON MUERTOS,CHOQUE,1
2011,8,11,2,ENGATIVA,SOLO DANOS,CHOQUE,6
2011,8,11,2,FONTIBON,CON HERIDOS,AUTOLESION,1
2011,8,11,2,FONTIBON,CON HERIDOS,CHOQUE,1
2011,8,11,2,FONTIBON,SOLO DANOS,CHOQUE,7
2011,8,11,2,KENNEDY,CON HERIDOS,CHOQUE,1
2011,8,11,2,KENNEDY,SOLO DANOS,CHOQUE,5
2011,8,11,2,LOS MARTIRES,CON HERIDOS,OTRO,1
2011,8,11,2,LOS MARTIRES,SOLO DANOS,CHOQUE,3
2011,8,11,2,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2011,8,11,2,PUENTE ARANDA,SOLO DANOS,CHOQUE,2
2011,8,11,2,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2011,8,11,2,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2011,8,11,2,SANTA FE,CON HERIDOS,ATROPELLO,1
2011,8,11,2,SANTA FE,CON MUERTOS,CHOQUE,1
2011,8,11,2,SANTA FE,SOLO DANOS,CHOQUE,3
2011,8,11,2,SUBA,CON HERIDOS,CHOQUE,1
2011,8,11,2,SUBA,SOLO DANOS,CHOQUE,6
2011,8,11,2,TEUSAQUILLO,SOLO DANOS,CHOQUE,9
2011,8,11,2,TUNJUELITO,SOLO DANOS,CHOQUE,1
2011,8,11,2,USAQUEN,CON HERIDOS,ATROPELLO,1
2011,8,11,2,USAQUEN,CON HERIDOS,CHOQUE,2
2011,8,11,2,USAQUEN,SOLO DANOS,CHOQUE,8
2011,8,11,2,USME,CON HERIDOS,CHOQUE,1
2011,8,12,4,ANTONIO NARIÑO,CON MUERTOS,CHOQUE,1
2011,8,12,4,BOSA,CON HERIDOS,VOLCAMIENTO,1
2011,8,12,4,BOSA,SOLO DANOS,CHOQUE,1
2011,8,12,4,CHAPINERO,CON HERIDOS,ATROPELLO,1
2011,8,12,4,CHAPINERO,SOLO DANOS,CHOQUE,4
2011,8,12,4,CIUDAD BOLIVAR,CON HERIDOS,VOLCAMIENTO,1
2011,8,12,4,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2011,8,12,4,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,8,12,4,ENGATIVA,CON HERIDOS,CHOQUE,2
2011,8,12,4,ENGATIVA,SOLO DANOS,CHOQUE,1
2011,8,12,4,FONTIBON,SOLO DANOS,CHOQUE,4
2011,8,12,4,KENNEDY,CON HERIDOS,ATROPELLO,2
2011,8,12,4,KENNEDY,CON HERIDOS,CHOQUE,4
2011,8,12,4,KENNEDY,CON MUERTOS,ATROPELLO,1
2011,8,12,4,KENNEDY,SOLO DANOS,CHOQUE,3
2011,8,12,4,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2011,8,12,4,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2011,8,12,4,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2011,8,12,4,PUENTE ARANDA,SOLO DANOS,CHOQUE,1
2011,8,12,4,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2011,8,12,4,RAFAEL URIBE URIBE,CON HERIDOS,CAIDA DE OCUPANTE,2
2011,8,12,4,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2011,8,12,4,SANTA FE,CON HERIDOS,CHOQUE,1
2011,8,12,4,SANTA FE,SOLO DANOS,CHOQUE,1
2011,8,12,4,SUBA,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,8,12,4,SUBA,CON HERIDOS,CHOQUE,2
2011,8,12,4,SUBA,SOLO DANOS,CHOQUE,4
2011,8,12,4,TEUSAQUILLO,CON HERIDOS,OTRO,1
2011,8,12,4,TEUSAQUILLO,SOLO DANOS,CHOQUE,1
2011,8,12,4,TUNJUELITO,CON HERIDOS,CHOQUE,1
2011,8,12,4,TUNJUELITO,CON HERIDOS,OTRO,1
2011,8,12,4,USAQUEN,CON HERIDOS,CHOQUE,3
2011,8,12,4,USAQUEN,SOLO DANOS,CHOQUE,4
2011,8,12,4,USME,SOLO DANOS,CHOQUE,1
2011,9,1,7,BARRIOS UNIDOS,CON HERIDOS,ATROPELLO,1
2011,9,1,7,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,2
2011,9,1,7,BOSA,SOLO DANOS,CHOQUE,2
2011,9,1,7,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,9,1,7,CHAPINERO,CON HERIDOS,CHOQUE,1
2011,9,1,7,CHAPINERO,SOLO DANOS,CHOQUE,2
2011,9,1,7,CIUDAD BOLIVAR,CON HERIDOS,AUTOLESION,1
2011,9,1,7,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2011,9,1,7,ENGATIVA,CON HERIDOS,CHOQUE,2
2011,9,1,7,ENGATIVA,SOLO DANOS,CHOQUE,1
2011,9,1,7,FONTIBON,CON HERIDOS,CHOQUE,1
2011,9,1,7,FONTIBON,SOLO DANOS,CHOQUE,2
2011,9,1,7,KENNEDY,CON HERIDOS,CHOQUE,3
2011,9,1,7,KENNEDY,SOLO DANOS,CHOQUE,2
2011,9,1,7,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2011,9,1,7,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2011,9,1,7,PUENTE ARANDA,SOLO DANOS,CHOQUE,3
2011,9,1,7,RAFAEL URIBE URIBE,CON HERIDOS,VOLCAMIENTO,1
2011,9,1,7,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,2
2011,9,1,7,SANTA FE,SOLO DANOS,CHOQUE,2
2011,9,1,7,SUBA,CON HERIDOS,CHOQUE,1
2011,9,1,7,SUBA,SOLO DANOS,CHOQUE,1
2011,9,1,7,TEUSAQUILLO,CON HERIDOS,AUTOLESION,1
2011,9,1,7,TEUSAQUILLO,CON HERIDOS,CHOQUE,1
2011,9,1,7,TEUSAQUILLO,SOLO DANOS,CHOQUE,1
2011,9,1,7,TUNJUELITO,CON HERIDOS,CHOQUE,2
2011,9,1,7,USAQUEN,SOLO DANOS,CHOQUE,2
2011,9,2,3,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,2
2011,9,2,3,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2011,9,2,3,BARRIOS UNIDOS,CON HERIDOS,VOLCAMIENTO,1
2011,9,2,3,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,2
2011,9,2,3,BOSA,SOLO DANOS,CHOQUE,1
2011,9,2,3,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,9,2,3,CHAPINERO,CON HERIDOS,ATROPELLO,1
2011,9,2,3,CHAPINERO,CON HERIDOS,CHOQUE,1
2011,9,2,3,CHAPINERO,SOLO DANOS,CHOQUE,9
2011,9,2,3,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,1
2011,9,2,3,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,9,2,3,ENGATIVA,CON HERIDOS,CHOQUE,1
2011,9,2,3,ENGATIVA,SOLO DANOS,CHOQUE,7
2011,9,2,3,FONTIBON,CON HERIDOS,ATROPELLO,2
2011,9,2,3,FONTIBON,SOLO DANOS,CHOQUE,5
2011,9,2,3,KENNEDY,CON HERIDOS,CHOQUE,1
2011,9,2,3,KENNEDY,CON HERIDOS,OTRO,2
2011,9,2,3,KENNEDY,SOLO DANOS,CHOQUE,2
2011,9,2,3,LOS MARTIRES,CON HERIDOS,OTRO,1
2011,9,2,3,LOS MARTIRES,SOLO DANOS,CHOQUE,3
2011,9,2,3,PUENTE ARANDA,CON HERIDOS,ATROPELLO,1
2011,9,2,3,PUENTE ARANDA,CON HERIDOS,CHOQUE,2
2011,9,2,3,PUENTE ARANDA,SOLO DANOS,CHOQUE,5
2011,9,2,3,RAFAEL URIBE URIBE,CON HERIDOS,VOLCAMIENTO,1
2011,9,2,3,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2011,9,2,3,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2011,9,2,3,SANTA FE,CON HERIDOS,CHOQUE,1
2011,9,2,3,SANTA FE,SOLO DANOS,CHOQUE,3
2011,9,2,3,SUBA,CON MUERTOS,CHOQUE,1
2011,9,2,3,SUBA,SOLO DANOS,CHOQUE,13
2011,9,2,3,TEUSAQUILLO,SOLO DANOS,CHOQUE,4
2011,9,2,3,TUNJUELITO,SOLO DANOS,CHOQUE,1
2011,9,2,3,USAQUEN,CON HERIDOS,ATROPELLO,2
2011,9,2,3,USAQUEN,SOLO DANOS,CHOQUE,11
2011,9,3,3,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,2
2011,9,3,3,BARRIOS UNIDOS,CON MUERTOS,ATROPELLO,1
2011,9,3,3,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,3
2011,9,3,3,BOSA,CON HERIDOS,ATROPELLO,1
2011,9,3,3,BOSA,CON HERIDOS,CHOQUE,1
2011,9,3,3,BOSA,CON MUERTOS,ATROPELLO,1
2011,9,3,3,CHAPINERO,CON HERIDOS,ATROPELLO,1
2011,9,3,3,CHAPINERO,CON HERIDOS,CHOQUE,1
2011,9,3,3,CHAPINERO,SOLO DANOS,CHOQUE,7
2011,9,3,3,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2011,9,3,3,CIUDAD BOLIVAR,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,9,3,3,CIUDAD BOLIVAR,CON MUERTOS,OTRO,1
2011,9,3,3,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,2
2011,9,3,3,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,9,3,3,ENGATIVA,CON MUERTOS,CHOQUE,1
2011,9,3,3,ENGATIVA,SOLO DANOS,CHOQUE,4
2011,9,3,3,FONTIBON,SOLO DANOS,CHOQUE,3
2011,9,3,3,KENNEDY,CON HERIDOS,CHOQUE,2
2011,9,3,3,KENNEDY,SOLO DANOS,CHOQUE,3
2011,9,3,3,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2011,9,3,3,LOS MARTIRES,CON HERIDOS,CHOQUE,1
2011,9,3,3,LOS MARTIRES,SOLO DANOS,CHOQUE,1
2011,9,3,3,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2011,9,3,3,SANTA FE,SOLO DANOS,CHOQUE,6
2011,9,3,3,SUBA,CON HERIDOS,ATROPELLO,2
2011,9,3,3,SUBA,SOLO DANOS,CHOQUE,5
2011,9,3,3,TEUSAQUILLO,SOLO DANOS,CHOQUE,8
2011,9,3,3,TUNJUELITO,CON HERIDOS,ATROPELLO,2
2011,9,3,3,TUNJUELITO,CON HERIDOS,CHOQUE,1
2011,9,3,3,USAQUEN,CON HERIDOS,ATROPELLO,2
2011,9,3,3,USAQUEN,CON HERIDOS,CHOQUE,1
2011,9,3,3,USAQUEN,CON MUERTOS,ATROPELLO,1
2011,9,3,3,USAQUEN,SOLO DANOS,CHOQUE,7
2011,9,3,3,USME,CON HERIDOS,ATROPELLO,2
2011,9,3,3,USME,SOLO DANOS,CHOQUE,1
2011,9,4,6,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,2
2011,9,4,6,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,7
2011,9,4,6,BOSA,CON HERIDOS,ATROPELLO,1
2011,9,4,6,BOSA,CON HERIDOS,CHOQUE,2
2011,9,4,6,BOSA,SOLO DANOS,CHOQUE,1
2011,9,4,6,CHAPINERO,CON HERIDOS,ATROPELLO,1
2011,9,4,6,CHAPINERO,CON HERIDOS,CHOQUE,2
2011,9,4,6,CHAPINERO,SOLO DANOS,CHOQUE,6
2011,9,4,6,CIUDAD BOLIVAR,CON HERIDOS,ATROPELLO,1
2011,9,4,6,CIUDAD BOLIVAR,CON MUERTOS,ATROPELLO,1
2011,9,4,6,CIUDAD BOLIVAR,SOLO DANOS,CHOQUE,2
2011,9,4,6,ENGATIVA,CON HERIDOS,ATROPELLO,3
2011,9,4,6,ENGATIVA,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,9,4,6,ENGATIVA,CON MUERTOS,ATROPELLO,1
2011,9,4,6,ENGATIVA,SOLO DANOS,CHOQUE,7
2011,9,4,6,FONTIBON,CON HERIDOS,ATROPELLO,2
2011,9,4,6,FONTIBON,CON HERIDOS,AUTOLESION,1
2011,9,4,6,FONTIBON,CON HERIDOS,CHOQUE,2
2011,9,4,6,FONTIBON,SOLO DANOS,CHOQUE,10
2011,9,4,6,KENNEDY,CON HERIDOS,ATROPELLO,4
2011,9,4,6,KENNEDY,SOLO DANOS,CHOQUE,3
2011,9,4,6,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2011,9,4,6,LOS MARTIRES,CON MUERTOS,ATROPELLO,1
2011,9,4,6,LOS MARTIRES,SOLO DANOS,CHOQUE,7
2011,9,4,6,PUENTE ARANDA,SOLO DANOS,CHOQUE,4
2011,9,4,6,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2011,9,4,6,RAFAEL URIBE URIBE,CON HERIDOS,CHOQUE,1
2011,9,4,6,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2011,9,4,6,SANTA FE,CON MUERTOS,ATROPELLO,1
2011,9,4,6,SANTA FE,SOLO DANOS,CHOQUE,5
2011,9,4,6,SUBA,CON HERIDOS,CHOQUE,4
2011,9,4,6,SUBA,SOLO DANOS,CHOQUE,10
2011,9,4,6,TEUSAQUILLO,CON HERIDOS,ATROPELLO,2
2011,9,4,6,TEUSAQUILLO,CON HERIDOS,CHOQUE,3
2011,9,4,6,TEUSAQUILLO,CON HERIDOS,OTRO,1
2011,9,4,6,TEUSAQUILLO,SOLO DANOS,CHOQUE,2
2011,9,4,6,TUNJUELITO,CON HERIDOS,VOLCAMIENTO,1
2011,9,4,6,TUNJUELITO,SOLO DANOS,CHOQUE,1
2011,9,4,6,USAQUEN,SOLO DANOS,CHOQUE,13
2011,9,5,1,ANTONIO NARIÑO,CON HERIDOS,CHOQUE,1
2011,9,5,1,ANTONIO NARIÑO,SOLO DANOS,CHOQUE,1
2011,9,5,1,BARRIOS UNIDOS,CON HERIDOS,CHOQUE,1
2011,9,5,1,BARRIOS UNIDOS,SOLO DANOS,CHOQUE,6
2011,9,5,1,BOSA,CON HERIDOS,AUTOLESION,1
2011,9,5,1,BOSA,CON HERIDOS,CHOQUE,1
2011,9,5,1,CANDELARIA,SOLO DANOS,CHOQUE,1
2011,9,5,1,CHAPINERO,SOLO DANOS,CHOQUE,3
2011,9,5,1,ENGATIVA,CON HERIDOS,ATROPELLO,1
2011,9,5,1,ENGATIVA,CON HERIDOS,CHOQUE,1
2011,9,5,1,ENGATIVA,SOLO DANOS,CHOQUE,6
2011,9,5,1,FONTIBON,CON HERIDOS,ATROPELLO,1
2011,9,5,1,FONTIBON,CON HERIDOS,CHOQUE,1
2011,9,5,1,FONTIBON,CON HERIDOS,OTRO,1
2011,9,5,1,FONTIBON,SOLO DANOS,CHOQUE,7
2011,9,5,1,KENNEDY,CON HERIDOS,ATROPELLO,2
2011,9,5,1,KENNEDY,CON MUERTOS,ATROPELLO,1
2011,9,5,1,KENNEDY,SOLO DANOS,CHOQUE,6
2011,9,5,1,LOS MARTIRES,CON HERIDOS,ATROPELLO,1
2011,9,5,1,LOS MARTIRES,CON MUERTOS,CHOQUE,1
2011,9,5,1,LOS MARTIRES,SOLO DANOS,CHOQUE,2
2011,9,5,1,PUENTE ARANDA,SOLO DANOS,CHOQUE,4
2011,9,5,1,RAFAEL URIBE URIBE,CON HERIDOS,ATROPELLO,1
2011,9,5,1,RAFAEL URIBE URIBE,CON HERIDOS,CAIDA DE OCUPANTE,1
2011,9,5,1,RAFAEL URIBE URIBE,SOLO DANOS,CHOQUE,1
2011,9,5,1,SAN CRISTOBAL,CON HERIDOS,ATROPELLO,1
2011,9,5,1,SAN CRISTOBAL,SOLO DANOS,CHOQUE,1
2011,9,5,1,SUBA,SOLO DANOS,CHOQUE,5
2011,9,5,1,TEUSAQUILLO,SOLO DANOS,CHOQUE,1
2011,9,5,1,TUNJUELITO,CON HERIDOS,CHOQUE,1
2011,9,5,1,TUNJUELITO,SOLO DANOS,CHOQUE,1
2011,9,5,1,USAQUEN,CON HERIDOS,ATROPELLO,2
2011,9,5,1,USAQUEN,CON HERIDOS,CHOQUE,1
